当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.671000	-0.065995	-0.008727	0.000000	-1.742252	0.002273	-0.002183	0.001010	0.000000	0.000000	0.001017	-0.007066	-0.001176
1.681000	-0.068178	0.000000	1.000000	-0.331658	-0.000116	0.008023	0.000000	0.000000	0.000000	0.000007	0.002638	-0.015065
1.691000	-0.070435	-0.004987	1.000000	-0.325577	-0.000058	0.002466	0.000000	0.000000	0.000000	0.000007	-0.006845	0.002745
1.700000	-0.072680	-0.004987	0.000000	-0.687285	0.002242	0.003280	0.001010	0.000000	0.000000	0.001017	-0.006845	0.002745
1.710000	-0.074962	-0.010908	1.000000	0.168071	-0.000003	-0.001250	0.000000	0.000000	0.000000	0.000007	0.009178	0.002293
1.721000	-0.077452	-0.010908	0.000000	1.420885	0.002271	0.000486	0.001010	0.000000	0.000000	0.001017	0.009178	0.002293
1.731000	-0.079697	-0.008727	1.000000	0.963474	-0.000204	0.004101	0.000000	0.000000	0.000000	0.000008	0.006715	-0.003752
1.740000	-0.081966	-0.014960	1.000000	-0.810123	-0.000119	-0.001826	0.000000	0.000000	0.000000	0.000007	-0.003727	0.004991
1.750000	-0.084247	-0.014960	0.000000	-0.749904	0.002181	-0.000014	0.001010	0.000000	0.000000	0.001017	-0.003727	0.004991
1.761000	-0.086713	-0.017453	1.000000	0.873061	-0.000333	-0.001136	0.000000	0.000000	0.000000	0.000007	0.000286	0.003274
1.771000	-0.088958	-0.012467	1.000000	-0.247010	-0.000213	0.005500	0.000000	0.000000	0.000000	0.000007	-0.025900	-0.004151
1.780000	-0.091141	-0.012467	0.000000	0.381414	0.002085	0.005501	0.001010	0.000000	0.000000	0.001017	-0.025900	-0.004151
1.790000	-0.093313	-0.012467	1.000000	0.630180	-0.000071	0.006733	0.000000	0.000000	0.000000	0.000007	-0.002603	-0.002486
1.801000	-0.095717	-0.013575	0.000000	-1.981846	0.002151	0.006199	0.001010	0.000000	0.000000	0.001017	-0.002603	-0.002486
1.811000	-0.097863	-0.013575	1.000000	1.217902	-0.000224	0.006206	0.000000	0.000000	0.000000	0.000008	-0.013138	0.001218
1.820000	-0.100022	-0.012467	0.000000	1.606886	0.002062	0.005627	0.001010	0.000000	0.000000	0.001017	-0.013138	0.001218
1.830000	-0.102120	-0.012467	1.000000	0.609496	-0.000019	0.007779	0.000000	0.000000	0.000000	0.000008	-0.008495	0.000343
1.841000	-0.104451	-0.012467	0.000000	-0.558320	0.002172	0.006626	0.001010	0.000000	0.000000	0.001018	-0.008495	0.000343
1.851000	-0.106573	-0.017453	1.000000	-1.529569	-0.000102	0.002615	0.000000	0.000000	0.000000	0.000008	-0.014269	0.005344
1.860000	-0.108670	-0.017453	0.000000	0.147070	0.002127	0.002873	0.001010	0.000000	0.000000	0.001018	-0.014269	0.005344
1.870000	-0.110805	-0.017453	1.000000	0.955350	0.000068	0.003884	0.000000	0.000000	0.000000	0.000008	0.003559	-0.001579
1.881000	-0.113062	-0.026180	1.000000	0.234535	-0.000056	-0.004963	0.000000	0.000000	0.000000	0.000007	0.004724	0.013311
1.891000	-0.115172	-0.026180	0.000000	-1.093701	0.002109	-0.002649	0.001010	0.000000	0.000000	0.001017	0.004724	0.013311
1.900000	-0.117269	-0.017453	1.000000	-0.623221	0.000017	0.007155	0.000000	0.000000	0.000000	0.000008	-0.013116	-0.005526
1.910000	-0.119355	-0.029920	1.000000	0.550256	0.000026	-0.006234	0.000000	0.000000	0.000000	0.000007	0.002386	0.010561
1.921000	-0.121599	-0.029920	0.000000	0.617536	0.002083	-0.003726	0.001010	0.000000	0.000000	0.001017	0.002386	0.010561
1.931000	-0.123623	-0.017453	1.000000	1.952167	-0.000156	0.009765	0.000000	0.000000	0.000000	0.000007	0.009762	0.003169
1.941000	-0.125647	-0.017453	0.000000	-0.813949	0.001933	0.008159	0.001010	0.000000	0.000000	0.001017	0.009762	0.003169
1.950000	-0.127635	-0.026180	1.000000	0.888902	-0.000074	0.000266	0.000000	0.000000	0.000000	0.000008	0.004318	0.007294
1.960000	-0.129597	-0.026180	0.000000	0.948765	0.001944	0.001047	0.001010	0.000000	0.000000	0.001017	0.004318	0.007294
1.971000	-0.131707	-0.026180	1.000000	0.105474	-0.000172	0.001896	0.000000	0.000000	0.000000	0.000008	0.013561	-0.008410
